prefix3	29.	O	54722
nextword	painting	O	55869
word+nextpos	cyberspace+.	O	87287
prevword	talking.	O	115960
prefix3	mct	O	95148
word+nextpos	importing+jj	O	14467
prevword	boulevards	O	109983
nextword	1991	O	8348
prevword	nationalism	O	62836
word+nextpos	repeating+nnp	O	113025
nextword	intended	O	6334
word+nextpos	sterling+,	O	83361
word	yarmulke	O	120420
nextword	kings	I-NE	109504
prevword	1966	O	100132
prefix3	123	O	108043
suffix3	ffy	O	106987
prevword	kuntoro	I-NE	88126
word+nextpos	events+dt	O	122528
word	narrow	O	32708
word	broking	O	83636
word+nextpos	'with+rb	O	57860
word	56th	B-NE	106346
prevword	wanting	O	27182
word+nextpos	affirmatively+vbn	O	133486
word	Sabatier	I-NE	82091
nextword	pinochet	O	123215
nextword	resorts	I-NE	85536
nextword	reunited	O	104776
nextword	actuarial	O	119523
word+nextpos	profit+,	O	55023
word+nextpos	pharmaceutical+nnp	O	12252
suffix3	non	I-NE	67664
nextword	overhaul	O	47587
prevword	scams	O	23189
word+nextpos	plan+in	O	36652
word+nextpos	-bound+nnp	O	89758
word+nextpos	suzanne+nnp	B-NE	127532
word+nextpos	co-chairman+,	O	98839
nextword	toppled	I-NE	72480
word+nextpos	out+vbn	O	106005
nextword	full-house	O	46159
prevword	nathan	I-NE	43003
prevword	chavalit	O	86793
word+nextpos	party+vbg	O	88407
word	scholarship	O	117406
word	Zviad	B-NE	75529
prevword	two-fifths	O	114850
word	excited.	O	90713
prevword	brooks	I-NE	40202
word+nextpos	forms+in	O	59844
word	eagle	O	23691
word+nextpos	difference+,	O	86419
nextword	proprietary	O	110073
word+nextpos	complete+:	O	59793
word+nextpos	akayesu+vbz	B-NE	135790
prevword	welcome	B-NE	113150
nextword	narratives	O	98645
word+nextpos	high-end+nns	O	42900
nextword	stockpiles	O	99539
word+nextpos	when+jjs	O	83135
word+nextpos	direct-mail+nns	O	140039
word	duds	O	104911
word	G.M.	B-NE	121778
prevword	sesame	O	126485
word+nextpos	darnay+nnp	B-NE	103308
nextword	bodyguard.	O	19620
word+nextpos	pursues+wp	O	118163
word	programme	O	8477
word	Kurt	B-NE	141747
word+nextpos	later+cc	O	8876
word	11.83	O	62154
word+nextpos	apparently+nnp	O	130067
word+nextpos	54th+nnp	O	113551
word+nextpos	thieves+in	B-NE	19748
word	liberties.	O	111773
nextword	estrada	O	123995
word+nextpos	recall+nn	O	99331
word+nextpos	apparently+in	O	5655
word+nextpos	defaming+prp	O	25018
nextword	islets	O	84374
word	staunchly	O	45707
word+nextpos	immigrant+nn	O	20342
prefix3	rib	O	141440
nextword	yellow	O	142169
prevword	be	O	1557
word	paramilitary	O	38743
word+nextpos	jams+to	O	106684
word	boulevards	O	109981
word	socks	O	105551
word+nextpos	council+vbz	I-NE	72384
word+nextpos	ross+.	I-NE	133615
nextword	christian	O	33662
prefix3	rut	O	12965
word+nextpos	life+wdt	O	101217
prevword	drumming	O	119221
word+nextpos	politically+vbd	O	127057
prevword	threshold	O	134742
prevword	interviewing	O	21568
nextword	structure.	O	121218
suffix3	nue	O	9329
word	hour.	O	113736
word+nextpos	sudan+nnp	B-NE	123701
word+nextpos	regard+in	O	49618
suffix3	-27	O	35315
word+nextpos	republic+to	I-NE	86668
word+nextpos	relationships+wp	O	134855
word+nextpos	sudan+pos	B-NE	136422
nextword	faced	I-NE	115479
word+nextpos	deliver+nns	O	118715
nextword	hofburg	O	123114
prevword	orleans	O	96349
nextword	cash.	O	31705
word	foster	O	72099
word+nextpos	n.b.a.+nnp	B-NE	116900
word	space-travel	O	84240
word	declares	O	129454
prefix3	+	O	121111
suffix3	omo	O	87042
word+nextpos	nine-day+,	O	67542
word+nextpos	authority+in	O	24703
nextword	4,275	O	128078
nextword	indochine	O	103233
nextword	opposed	O	36195
word+nextpos	wechsler+,	I-NE	90463
word	eventual	O	36090
suffix3	use	O	4963
suffix3	nso	I-NE	127595
word+nextpos	slices+in	O	99507
word+nextpos	investigate+wrb	O	55771
word+nextpos	panel+to	O	32242
word+nextpos	8,680+nns	O	85340
word	Arizona	B-NE	38247
word	Craighill	B-NE	98806
word	Middle	B-NE	35706
word+nextpos	food+nns	O	46682
nextword	military-industrial	O	110048
prevword	outlying	O	42212
word+nextpos	state+to	O	140018
nextword	trip.	O	35368
nextword	oath.	O	94763
word+nextpos	for+prp$	O	8778
word	timing	O	34282
word+nextpos	clinton+vbz	B-NE	32169
word+nextpos	necessary+in	O	37554
nextword	teleport	O	39625
word	Abortion	I-NE	33769
word	indulge	O	87439
word+nextpos	businessman+vbn	O	108808
suffix3	cnn	O	109569
word+nextpos	church-linked+nns	O	71893
suffix3	966	O	100130
nextword	appraisal	O	52878
prevword	mountain	O	71747
word	thing.	O	51774
word+nextpos	worry+nnp	O	112741
word+nextpos	has+jjr	O	13362
nextword	wade	O	33391
prevword	corroborate	O	65060
nextword	orchestrated	O	31632
word+nextpos	seriously+in	O	97040
nextword	communism.	O	106723
word+nextpos	guided+dt	O	79452
word+nextpos	full-service+nns	O	59026
word	white	O	91866
word	debts	O	9048
word+nextpos	heralds+dt	O	88589
word+nextpos	whom+nnp	O	74968
prefix3	ott	B-NE	64101
word+nextpos	times+.	I-NE	107151
word+nextpos	leshon+dt	B-NE	104634
word+nextpos	263+nn	O	106384
word+nextpos	pre-empt+nn	O	120383
word+nextpos	kart+in	O	121083
prevword	faa	O	105054
word	non-tobacco	O	60325
word+nextpos	reason+to	O	85188
word	1951	O	76536
prevword	thefts	O	112221
prefix3	swi	B-NE	4764
word	dusk	O	15141
word+nextpos	muslims+nns	B-NE	78067
word	Dufourcq	I-NE	51525
nextword	aching	O	92022
word+nextpos	mirzoyants+:	I-NE	17818
word+nextpos	loyalist+nn	O	39467
nextword	charge-card	O	139752
word+nextpos	oregon+,	B-NE	134832
nextword	critic	O	57086
word+nextpos	issues+,	O	35969
word+nextpos	dealers+vbp	O	83121
word+nextpos	nmd+cc	O	113491
word+nextpos	influenced+in	O	46275
word+nextpos	defend+prp$	O	32668
word	Ms.	B-NE	98666
prefix3	6.5	O	54711
word	alone	O	5157
prevword	pre-scheduled	O	76998
prefix3	dud	O	104912
suffix3	zak	I-NE	106042
word	hand.	O	106859
nextword	jitrois	I-NE	55560
nextword	smoking	O	60417
prevword	30th-round	O	82189
word	clinical	O	64952
prevword	shakespeare	O	135315
prevword	malaise	O	86810
prefix3	che	I-NE	10562
word	showroom	O	76951
suffix3	rut	B-NE	87956
suffix3	lbs	O	89298
word+nextpos	work+rb	O	85964
nextword	yorker	I-NE	139218
suffix3	ilm	I-NE	47801
nextword	ardis	O	42068
word+nextpos	emotional+nns	O	40691
prevword	rhetoric	O	78135
word+nextpos	volkov+,	I-NE	25910
word	globalization	O	86615
nextword	colonization	O	140888
word	Mugabe	B-NE	116414
word+nextpos	buyout+in	O	71700
pos+prevtag	IN+I-NE	I-NE	963
nextword	principals	O	52694
nextword	hauppauge	O	98127
word+nextpos	attack+vbd	O	27500
prevword	kirsan	I-NE	16276
suffix3	eam	O	17067
word+nextpos	him+vbn	O	24037
word	delicate	O	84381
word+nextpos	today+,	O	27000
word	catalog	O	139848
prevword	eight	O	1716
word+nextpos	carefully+jj	O	45274
nextword	light-weight	O	106866
word	Meguid	I-NE	51371
prevword	southwest	I-NE	30273
word+nextpos	preside+in	O	33117
prevword	pulling	O	54367
pos+prevtag	NN+None	B-NE	2105
prefix3	2-1	O	82256
prevword	3.8	O	78626
nextword	sensor	O	127694
word+nextpos	night+vbn	O	122863
word	gloves	O	15246
prevword	convention	O	73092
word+nextpos	respectability+in	O	4870
prevword	1994	O	4250
word+nextpos	high-rise+nns	O	110876
word+nextpos	longer+in	O	98998
word+nextpos	hour+in	O	81762
nextword	whims	O	138927
word+nextpos	frenzy+wdt	O	66934
word	kilogramme	O	6003
word+nextpos	terrific+nnp	O	64388
word	terming	O	78383
nextword	source	O	2034
prevword	earnestness	O	116012
word+nextpos	4611+nnp	B-NE	132803
word	Waisman	I-NE	17325
prevword	colour	O	86759
prevword	indiana	I-NE	116687
word+nextpos	channel+dt	O	44595
word+nextpos	texaco+nn	B-NE	61842
word+nextpos	fests.+nnp	O	75373
word+nextpos	merger+nnp	O	53742
word+nextpos	responded+to	O	22073
word+nextpos	programs.+nnp	O	104252
word+nextpos	72.24+nns	O	88852
nextword	records	I-NE	61175
word+nextpos	five+dt	O	139020
word	Leather	O	101787
word+nextpos	1990+:	O	111983
nextword	askance	O	103336
word+nextpos	seek+jj	O	51101
word	Tim	B-NE	113594
prevword	department	O	13760
word	84	O	58803
word+nextpos	practical+nns	O	129220
word+nextpos	produces+cd	O	48537
word+nextpos	clutches+in	O	8942
prevword	extensively	O	15798
word+nextpos	caterers+to	O	103063
word	meetings	O	34691
word	Manfredy	I-NE	120584
nextword	klaus	O	54393
suffix3	99	O	57204
word+nextpos	1.18+cd	O	54793
word+nextpos	forgery+nnp	O	17200
nextword	switch	O	104161
word+nextpos	purchases+,	O	64962
word	acceptable.	O	116278
prevword	innocence	O	135753
word	expresses	O	77080
word+nextpos	steel+,	O	108742
word+nextpos	phoschem+,	B-NE	64710
word+nextpos	allow+nns	O	48882
word+nextpos	laundromat+vbd	O	96903
word+nextpos	49-year-old+,	O	105340
word+nextpos	reported+.	O	3492
word+nextpos	45.00+.	O	137197
word+nextpos	pumped+rp	O	61524
word+nextpos	highest-ranking+jj	O	134954
prevword	riced	O	126211
prevword	avenue.	O	97421
word+nextpos	moves+in	O	35861
word	India	B-NE	55900
word+nextpos	deposit+nnp	I-NE	55436
suffix3	oal	O	42583
suffix3	nbc	B-NE	60066
word+nextpos	steps+,	O	19511
word	Reshuffling	O	98781
nextword	reserved	O	78563
prevword	rage	O	86370
word+nextpos	vindicated+-none-	O	60628
nextword	c.b.a.	O	116889
nextword	nutronica	I-NE	133285
nextword	university.	O	128097
word+nextpos	minority+nn	O	53147
word+nextpos	piontkovsky+,	B-NE	137080
word+nextpos	decline.+cc	O	60312
word+nextpos	richard+pos	B-NE	65886
word+nextpos	liked.third+,	O	141787
word+nextpos	arguably+dt	O	129839
word	Australian	O	74745
word+nextpos	strangers+to	O	69362
prevword	reliability	O	78164
nextword	parker	I-NE	22518
suffix3	eng	I-NE	57166
word	StrongARM	O	43230
prevword	interrogators	O	79054
prevword	include	O	17444
word	Thompson	B-NE	133833
word	Douglas	B-NE	141062
suffix3	not	I-NE	72817
prevword	ill-considered	O	53980
nextword	season	O	74830
word+nextpos	paucity+in	O	132545
prevword	cave	O	68341
prevword	fled.	O	11794
prevword	chivalry	O	116100
word+nextpos	want+nns	O	128250
word	challenges.	O	64279
nextword	sport.	O	95039
word+nextpos	karin+nnp	B-NE	84109
word+nextpos	hosts+vbp	O	102765
prevword	mercy	O	87351
nextword	ye	O	57158
nextword	initials	O	70835
suffix3	uda	B-NE	73791
prevword	parsons	O	42157
prevword	cash.	O	31711
word	pioneer	O	124632
word+nextpos	increase+nns	O	60434
word+nextpos	birds+:	O	48391
prefix3	rac	B-NE	4036
word+nextpos	will+vb	O	6451
prefix3	h.	I-NE	26751
word+nextpos	press+in	I-NE	59712
nextword	rights.	O	52879
word	waterways	O	61866
word+nextpos	incest+cc	O	84083
word+nextpos	previously+vbd	O	94660
word+nextpos	geography+to	O	43609
word	bankruptcies	O	40958
nextword	13.1	O	79564
word+nextpos	investigation+nnp	O	90272
word	appearance	O	19639
word+nextpos	dagestan+vbd	B-NE	3460
word	strengthened	O	35070
prevword	hotels	O	13833
nextword	martinez	B-NE	68047
nextword	physician	O	66754
word+nextpos	pumping+nns	O	61813
word+nextpos	jail+in	O	23322
word	Tsvetanov	B-NE	108479
prevword	legislative	O	60023
word+nextpos	better+cc	O	131974
prevword	inclinations	O	118656
nextword	incomes	O	28537
word+nextpos	middle+nn	O	27878
prevword	big	O	5773
word+nextpos	violent+nns	O	80158
prevword	maid	O	21454
prefix3	ess	I-NE	139844
word+nextpos	biggest+rb	O	55929
nextword	direct-to-consumer	O	58636
word+nextpos	crack+rp	O	64550
prevword	steps	O	661
word+nextpos	well+:	O	46841
prevword	chiry-yurt	O	10966
word+nextpos	plans+in	O	36711
word+nextpos	ralph+nnp	B-NE	61008
word+nextpos	largest+vbg	O	66966
word	Yury	B-NE	3877
nextword	stevens	B-NE	116501
word	ultra-achievement	O	114177
nextword	one.	O	34867
prevword	cutlery	O	118610
suffix3	ome	O	354
nextword	gordon	B-NE	73795
nextword	clerks	O	62972
prevword	democracies	O	4596
nextword	unclear	O	18648
word+nextpos	bottom+rb	O	85187
word	Hokkaido	B-NE	124542
word	notch	O	88786
word+nextpos	holding+md	O	9059
word	freedoms	O	40819
word+nextpos	10th+in	O	66977
prevword	chattier	O	131858
word+nextpos	computers+md	O	68765
word+nextpos	colleagues+vbd	O	8381
suffix3	rab	I-NE	45742
nextword	semifinalist	O	82211
nextword	dealing	O	7738
prevword	newest	O	27731
suffix3	ena	I-NE	84698
prevword	unscom	O	74925
word+nextpos	compared+dt	O	22527
word+nextpos	front-of-the-rotation+nnp	O	130012
nextword	days.	O	2553
nextword	election	B-NE	44604
prefix3	gas	O	8967
prevword	68.56	O	134233
suffix3	nes	I-NE	32098
suffix3	uad	I-NE	25152
prevword	branched	O	126695
word	Penh	I-NE	59630
nextword	unilateral	O	80640
word+nextpos	flatly+vbp	O	33009
prevword	major	I-NE	80924
suffix3	gro	I-NE	108140
word+nextpos	temperamental+,	O	123932
prevword	halfpipe.	O	95197
word+nextpos	celebrate+rb	O	113819
nextword	rafter	B-NE	122556
prevword	rescue	O	16578
word	contracting	O	106149
word+nextpos	shield+nnp	O	69380
suffix3	-18	O	115759
word+nextpos	significant+in	O	113535
word+nextpos	development+nnp	B-NE	47757
word+nextpos	overseen+in	O	132430
word+nextpos	won+vbg	O	45080
word	sprained	O	115346
word+nextpos	check+cc	O	22710
word+nextpos	essentially+vbg	O	96314
prevword	units	O	38539
nextword	materials	O	12912
word	ornate	O	106354
word	financiers	O	105345
word+nextpos	bihari+nnp	I-NE	56178
word+nextpos	walked+rp	O	60018
word+nextpos	half-way+in	O	74828
word+nextpos	studies+nns	O	103022
nextword	pillars	O	91564
prevword	high-stakes	O	140432
nextword	friend	O	14910
word	adopting	O	46735
word+nextpos	-+jj	O	11357
word	Cohen	B-NE	34686
word	incarcerated	O	18262
word	Administration	B-NE	113308
nextword	medley	O	119335
word+nextpos	embarrassment+in	O	70359
word+nextpos	syria+cc	B-NE	122147
prevword	countrymen	B-NE	74208
prevword	pompom-waving	O	128188
nextword	navigational	O	38569
nextword	artists	O	21872
word+nextpos	boomed+in	O	61492
word+nextpos	rally+in	I-NE	116428
nextword	cardinal	O	33874
word+nextpos	mislead+dt	O	90493
word+nextpos	seven-count+nn	O	60602
word+nextpos	cash+,	O	42075
prevword	mayhem.	O	110224
word+nextpos	half-dozen+nn	O	66947
word+nextpos	hurriedly+vbn	O	130879
prefix3	jua	B-NE	91931
prevword	embassy	O	22926
word+nextpos	base+prp$	O	45069
word+nextpos	attitude+nn	O	141623
word+nextpos	heading+dt	O	4792
word+nextpos	secret+in	O	73391
word+nextpos	protect+cc	O	17738
word+nextpos	grbac+in	B-NE	114953
prevword	squashing	O	138160
prevword	movements	O	89386
word+nextpos	closely+vbn	O	37517
prevword	superior	I-NE	53653
word	generating	O	97953
word+nextpos	returning+to	O	22085
word	0.0035	O	65390
nextword	atmosphere	O	30932
word+nextpos	1985.+dt	O	117433
prevword	overture	O	36664
word	Partisan	O	38463
word+nextpos	mean+jj	O	73886
nextword	march	O	879
word	overshadow	O	106745
word	Inmarsat	B-NE	55251
prevword	at&amp;t	I-NE	96299
word	ritual	O	7986
word+nextpos	hands+to	O	99108
word+nextpos	schemes+in	O	23452
prevpos	RB	B-NE	9085
suffix3	ean	I-NE	4005
prevword	275	O	133057
word	departmental	O	92965
word	merit	O	52986
suffix3	ban	I-NE	40533
prevword	influence	O	16915
suffix3	ago	I-NE	60838
word+nextpos	crash+.	O	29344
word+nextpos	downhillers+,	O	96776
suffix3	sev	I-NE	107672
suffix3	-90	O	87951
word+nextpos	accord+vbn	O	81228
prevword	profanation	O	75228
word+nextpos	enjoying+nn	O	117732
word+nextpos	cem+.	B-NE	122120
nextword	moves	O	35858
word+nextpos	these+vbp	O	33190
nextword	policymaker	O	47619
prevtag	B	O	764
word	extortion.	O	112239
prevword	spokeswoman	B-NE	37029
word+nextpos	income+:	O	111009
prevword	165.1	O	53563
word+nextpos	administration+vbp	I-NE	104957
word	ago.	O	20819
nextword	recalls	O	57844
word+nextpos	atrocities+in	O	59919
word+nextpos	wackenhut+nn	B-NE	11655
word+nextpos	peoples+nnp	B-NE	136180
nextword	governmental	O	47550
word	war-mongering.	O	49624
suffix3	way	O	2762
prevword	third	I-NE	116570
prevword	roll-call	O	80053
word	punishing	O	60144
nextword	info	O	87182
word+nextpos	longer+nnp	O	108995
nextword	timetables.	O	71591
word+nextpos	antidotes+.	O	72685
word+nextpos	wag+dt	O	121175
word	buried	O	7172
nextword	playing	O	13013
nextword	forums	O	71896
word	Enterprise	I-NE	108174
word	Lewis	I-NE	52198
word	thank	O	53222
prevword	angkor	I-NE	76012
word+nextpos	tie+.	O	87106
word+nextpos	assistance+nn	O	123565
word+nextpos	now+vb	O	64322
nextword	expressed	I-NE	72365
word+nextpos	raft+in	O	111976
word	impropriety	O	90484
word+nextpos	emergency.+nnp	O	136840
nextword	unaware	O	19406
word+nextpos	elissa+nnp	B-NE	101921
word	complying	O	120346
prevword	invaluable	O	84808
suffix3	005	O	124764
nextword	reunification	O	128996
word	compete	O	50851
prevword	circulating	O	87284
word+nextpos	resignation+.	O	136008
word	disputes.	O	61036
word+nextpos	considering+dt	O	26882
word+nextpos	ort+.	B-NE	9135
prevword	avail	O	91482
word+nextpos	moskovsky+nnps	B-NE	17663
nextword	mason	B-NE	125355
word+nextpos	matter+jj	O	133549
prevword	catholic	O	33867
word	dictated	O	43925
prevword	scientists	O	113106
suffix3	nri	B-NE	105751
prevword	swashbuckler	O	100073
word	empowered	O	23648
word	abundantly	O	62306
nextword	ninth	O	38252
word+nextpos	eye+in	O	15756
prevword	wis.	O	46037
prevword	delegates	O	48133
prevword	yourself.	O	29635
prevword	agreement	O	34730
word	shattered	O	5949
nextword	beane	B-NE	130218
word+nextpos	supplying+nns	O	5596
prevword	fishermen	O	61520
nextword	24-3-1	O	120657
word+nextpos	star+in	O	40541
word	hardy	O	28914
word+nextpos	beane+,	I-NE	130220
word	Minsk	O	110408
suffix3	rmy	B-NE	76413
word+nextpos	home-grown+nns	O	74318
word	Angela	O	103905
word+nextpos	defense+nnp	O	34765
word+nextpos	venturing+in	O	137029
word+nextpos	radio.+nnp	O	91611
nextword	libreville	O	125305
nextword	godspeed	O	45300
word+nextpos	depart+in	O	130454
nextword	debased	O	89768
prevword	marked	O	51274
word+nextpos	scold+nnp	O	90165
nextword	troika	O	24586
prevword	heritage	O	43016
word	clerks.	O	141614
word+nextpos	maintaining+dt	O	64296
prevword	bluffs	O	128936
word	-style	O	15061
word+nextpos	killed+nnp	O	7222
word+nextpos	men+nnp	O	103294
word	ego.	O	61147
word	looking	O	18838
word	stoic	O	46553
nextword	seavey	B-NE	81574
prefix3	mcf	O	113128
nextword	independence	O	16653
word+nextpos	lawyers+vbp	O	4911
word	physician	O	66755
prevword	acronym	B-NE	95824
word+nextpos	arafat+vbd	B-NE	37357
word	Irina	B-NE	8620
word	budge	O	84498
nextword	fd	O	76701
word	reporters.	O	51458
nextword	riadys	O	44657
word+nextpos	reported+cd	O	18535
word+nextpos	world+vbg	O	92271
suffix3	nas	O	54975
nextword	freer	O	22433
word+nextpos	stoic+nn	O	46554
word+nextpos	religions+.	O	87220
prevword	tried	O	8470
prevword	espousing	O	62829
word	benefit	O	37695
word+nextpos	fierce+cc	O	123627
word	violated.	O	44335
prevword	improved.	O	121823
word+nextpos	peace+vbz	O	3064
word	Ahmed	I-NE	80799
prefix3	sil	I-NE	38243
word+nextpos	branches+in	O	48024
suffix3	ain	O	1491
word	flashed	O	115520
word+nextpos	traditionally+dt	O	96503
word+nextpos	month+vbd	O	14994
word+nextpos	point+cc	O	71338
word+nextpos	report+prp$	O	80306
nextword	mafias	B-NE	13521
prevword	feat	O	99765
nextword	forward.	O	39314
word+nextpos	raised+to	O	88270
word+nextpos	co-defendants+,	O	112340
word+nextpos	sanders+pos	B-NE	96980
nextword	overruled	O	78835
word+nextpos	dallas+nn	B-NE	55343
prevword	resorts	O	85546
word+nextpos	lessons+to	O	135158
nextword	ostentation	O	94387
prevword	oaks	O	134391
word+nextpos	narrow+nn	O	93378
prevword	sibneft	O	107855
nextword	effortless	O	126552
wordlen	6	I-NE	1018
nextword	senator	O	89728
prefix3	173	O	67288
word+nextpos	remains+jj	O	34831
nextword	scored	B-NE	123829
word	CONCACAF	O	136366
word+nextpos	view+nnp	O	35122
prevword	innocuous	O	93959
nextword	soccer	O	78231
word+nextpos	still+jj	O	10925
word+nextpos	occasions+,	O	11053
word+nextpos	driven+rbr	O	136680
word	parliament	O	17006
word+nextpos	miles+:	O	8082
nextword	urged	B-NE	64231
word+nextpos	violations+vbg	O	135645
nextword	advantage	O	21910
word+nextpos	cartel+:	O	111136
word+nextpos	allegedly+vbg	O	9632
word+nextpos	g.d.+nnp	B-NE	70568
word+nextpos	plus+cd	O	47725
prevword	cutaways	O	102756
nextword	180,000	B-NE	72725
suffix3	van	I-NE	40613
word+nextpos	tantamount+to	O	35952
nextword	dozens	O	2825
suffix3	ov.	O	14639
prefix3	cnn	B-NE	18697
word+nextpos	revolution+vbg	O	70084
word+nextpos	federal+pos	I-NE	53435
word+nextpos	thoroughly+jj	O	121234
word	They	O	12972
word	swindles	O	22090
word	glance	O	35380
suffix3	lod	B-NE	80395
nextword	channels	O	71495
nextword	feel.	O	53413
word	Volkswagen.	O	4463
word	Ian	B-NE	70668
word+nextpos	caribbean+,	B-NE	137956
word+nextpos	cbs+pos	B-NE	60090
suffix3	ivo	B-NE	82462
nextword	meiji	O	63086
word+nextpos	)+in	O	5931
prevword	guest	O	101475
word	paired-shared	O	59249
word+nextpos	33-year-old+nn	O	58623
prevword	constructively	O	45206
word	Cambridge	B-NE	124615
word	infighting	O	56076
prevword	gave	O	16431
prevword	directing	O	2892
word	totaling	O	78701
word+nextpos	europe+vbp	I-NE	110497
nextword	specifics	O	48893
nextword	inevitably	O	100886
word	gritty	O	61206
word+nextpos	parcells+vbz	B-NE	115298
prefix3	htt	O	29061
word+nextpos	fearing+nnp	O	123710
word	lurched	O	91872
nextword	racing	O	82508
word	troubled	O	50779
word	11th	B-NE	109762
nextword	80.2	O	42342
prevword	felt	O	26491
word	Tariq	B-NE	50378
nextword	walker	O	103368
prevword	papers	O	27222
prevword	part-owner	O	60978
nextword	banning	O	113085
word+nextpos	cross+in	O	116904
suffix3	eek	B-NE	17269
prevword	jimenez	O	91684
prevword	filegate.	O	133635
word+nextpos	nodes+vbn	O	125558
word	battle	O	12555
word	handles	O	58451
word	malicious	O	105154
word	divisions	O	55130
word+nextpos	one-wire+nn	O	71444
word	Thursday.	O	72319
word+nextpos	often+nnp	O	38748
word	lessen	O	68243
word+nextpos	parliamentary+nnp	O	78014
prevword	calculated	O	93122
prevword	ideas.	O	100988
word+nextpos	ensues+,	O	103199
prevword	menu	O	99424
prevword	mthobi	I-NE	124915
prevword	valuable	O	58101
prevword	violation	O	97594
word+nextpos	hollow+nn	O	31933
word+nextpos	vet+dt	O	126945
word	mourners	O	91401
prefix3	gla	B-NE	66360
nextword	watching	O	71343
word+nextpos	unit+.	O	20941
word+nextpos	job+.	O	11441
word+nextpos	page.+nnp	O	93651
pos	NNP	I-NE	217
nextword	nearing	O	42009
word	Young	O	81785
word+nextpos	walls+cc	O	39537
prevword	mahogany	O	135100
word+nextpos	servant.+prp	O	95951
prevword	her	O	3467
word+nextpos	owners+,	O	117531
prevword	earmark	O	114817
word	sparing	O	135247
word	214-yard	O	104827
nextword	hefty	O	118771
word	jurisdictions.	O	30756
word	once	O	14488
prevword	zones	O	102632
prevword	unclear	O	18652
nextword	quantities	O	22641
nextword	masks	O	72674
word	grew	O	26444
word+nextpos	web+nnp	O	141510
prevword	biotechnology	O	70052
word+nextpos	revasch+,	I-NE	130745
nextword	volkswagen.	O	4461
word+nextpos	overseas+vbz	O	73764
word	Kopteva	B-NE	3403
word	innovations	O	124678
word	deeds	O	89765
word+nextpos	no+vbg	O	68119
nextword	superintendent	O	82528
word+nextpos	four+nnp	O	24857
word	forceful	O	133446
nextword	1,040,900	B-NE	122383
word+nextpos	van+cc	O	77649
word+nextpos	entrees+:	O	99474
word+nextpos	infants+,	O	131355
word	Violante	I-NE	87699
suffix3	eni	I-NE	125246
prevword	institutes.	O	132245
nextword	balloons	O	94333
nextword	emigre	O	21862
nextword	12.95	O	103870
word+nextpos	adherence+in	O	113566
nextword	repairs	O	75761
word+nextpos	shapiro+,	B-NE	70266
word+nextpos	victims+wp	O	76420
prevword	arab	I-NE	45746
word	alarm.	O	75866
suffix3	rop	O	28281
word+nextpos	approach.+nnp	O	71663
prefix3	f.b	O	25137
suffix3	sen	I-NE	31148
word	Malcolm	B-NE	125172
word+nextpos	value+to	O	84793
word+nextpos	lot+cd	B-NE	103227
word+nextpos	in+$	O	27519
word+nextpos	convergence+:	O	71521
word+nextpos	prosecutor+in	O	4769
word+nextpos	blinded+in	O	110188
word	Oahu	B-NE	94562
word+nextpos	which+rb	O	6917
word	seminaries	O	72155
word	coverage	O	9755
word+nextpos	closed+rb	O	39857
word+nextpos	take+rbr	O	130583
prevword	fixing	O	137256
word+nextpos	deepest+nn	O	140849
word+nextpos	10.+cc	O	141307
word+nextpos	competitors+cc	O	125167
word+nextpos	no+to	O	50184
word+nextpos	aslambek+nnp	B-NE	110647
word	VINOGRADOV	I-NE	108156
nextword	spectacle.	O	101874
word+nextpos	banks.+nnp	O	54663
word	battered	O	47335
prevword	caterers	O	103064
prevword	5,438	O	55824
word+nextpos	richmond+.	B-NE	53373
word+nextpos	war,+''	O	85711
word+nextpos	president+cc	O	42158
nextword	sex-shop	O	101996
word+nextpos	richardson+,	I-NE	45288
word+nextpos	revolved+in	O	19448
word	command	O	20764
prevword	2.75	O	43364
prevword	higher	O	12402
word+nextpos	eppard+vbd	B-NE	60605
word+nextpos	improvement+to	O	18477
nextword	mcbride	B-NE	84220
word+nextpos	buoyant+in	O	82194
prevword	astronaut	O	140321
nextword	287-0311	O	20984
word	hardball	O	52353
word+nextpos	chance+vbd	O	122673
word+nextpos	exceed+$	O	58733
word+nextpos	corporate+.	O	101181
prevword	rico	O	75041
nextword	downright	O	133042
prefix3	alf	B-NE	13950
prevword	reshape	O	63807
word+nextpos	walkers+nnp	O	103373
word+nextpos	allay+nns	O	88677
prevword	laurie	I-NE	138991
prevword	ways	O	41495
nextword	'ca	O	112108
prevword	clubs	O	74308
prevword	thompson	O	89710
word+nextpos	shops+vbd	O	77913
suffix3	efs	O	23995
word+nextpos	mainstream+nns	O	127115
word	absence	O	63741
word	Ewen	B-NE	82865
word	columns	O	109056
word	co-owns	O	102473
word+nextpos	sport+cc	O	119886
word+nextpos	fraud+nns	O	8836
word	55.12	O	52568
word+nextpos	hand-wringing+in	O	89762
prevword	miracle	O	57064
nextword	sundays	O	87970
prefix3	deu	O	83426
word+nextpos	's+nns	O	7035
word	thirty	O	142096
nextword	workshop	O	125475
word+nextpos	abacha+,	I-NE	61376
word+nextpos	rights+vbp	O	33722
prevword	assert	O	24458
word+nextpos	makes+nnp	O	113107
word+nextpos	fraction+in	O	22197
word+nextpos	rebutted+,	O	32568
prevword	vijay	I-NE	131371
nextword	nothing	O	15341
nextword	madison	B-NE	96425
word+nextpos	starting+vbg	O	129631
word+nextpos	july+cc	O	30522
